time (seconds),encoderLeft (meters),encoderRight (meters)
17.403,0.6825356483459473,0.3770540654659271
17.503,0.6925345063209534,0.3870527446269989
17.602,0.7025333046913147,0.3970514237880707
17.703,0.7125321626663208,0.40705016255378723
17.802,0.7225309610366821,0.4170488119125366
17.9,0.7325297594070435,0.4270475208759308
18.002,0.7425286173820496,0.43704622983932495
18.102,0.7525274753570557,0.4470449388027191
18.202,0.762526273727417,0.4570436179637909
18.293,0.7725250720977783,0.46704229712486267
18.402,0.7825239300727844,0.4770410358905792
18.502,0.7925227880477905,0.487039715051651
18.602,0.8025215864181519,0.49703842401504517
18.701999999999998,0.812520444393158,0.5070371627807617
18.802,0.8225193023681641,0.5170358419418335
18.901,0.8325181007385254,0.5270345211029053
19,0.8425169587135315,0.5370332598686218
19.102,0.8525158166885376,0.5470319390296936
19.202,0.8625146746635437,0.5570306777954102
19.302,0.872513473033905,0.5670293569564819
19.4,0.8825123310089111,0.5770280957221985
19.5,0.8925111293792725,0.5870267748832703
19.597,0.9025099873542786,0.597025454044342
19.7,0.9125087857246399,0.6070241928100586
19.802,0.922507643699646,0.6170228719711304
19.901,0.9325064420700073,0.6270215511322021
20.001,0.9425053000450134,0.6370202898979187
20.103,0.9525041580200195,0.6470190286636353
20.2,0.9625029563903809,0.657017707824707
20.302,0.972501814365387,0.6670163869857788
20.391,0.9825006127357483,0.6770150661468506
20.504,0.9924994111061096,0.6870137453079224
20.601,1.0024982690811157,0.6970124840736389
20.701999999999998,1.012497067451477,0.7070111632347107
20.804,1.022495985031128,0.7170099020004272
20.902,1.0324947834014893,0.727008581161499
21.001,1.0424935817718506,0.7370072603225708
21.102,1.052492380142212,0.7470059394836426
21.198,1.0624911785125732,0.7570046186447144
21.301,1.0724900960922241,0.7670033574104309
21.402,1.0824888944625854,0.7770020365715027
21.501,1.0924876928329468,0.7870007157325745
21.605,1.1024866104125977,0.796999454498291
21.7,1.112485408782959,0.8069981336593628
21.802,1.1224842071533203,0.8169968724250793
21.904,1.1324831247329712,0.8269955515861511
22,1.1424819231033325,0.8369942903518677
22.102,1.1524807214736938,0.8469929695129395
22.202,1.1624795198440552,0.8569916486740112
22.3,1.172478437423706,0.8669903874397278
22.403,1.1824772357940674,0.8769890666007996
22.495,1.1924760341644287,0.8869878053665161
22.6,1.20247483253479,0.8969864845275879
22.701,1.2124736309051514,0.9069851636886597
22.802,1.2224725484848022,0.9169838428497314
22.902,1.2324713468551636,0.926982581615448
23.003,1.242470145225525,0.9369812607765198
23.103,1.2524690628051758,0.9469799995422363
23.2,1.262467861175537,0.9569786190986633
23.303,1.2724666595458984,0.9669773578643799
23.402,1.2824654579162598,0.9769760370254517
23.494,1.2924643754959106,0.9869747757911682
23.602,1.302463173866272,0.99697345495224
23.698,1.3124620914459229,1.0069721937179565
23.797,1.3224608898162842,1.0169708728790283
23.9,1.3324596881866455,1.0269695520401
24.002,1.3424584865570068,1.0369682312011719
24.095,1.3524572849273682,1.0469669103622437
24.202,1.3624560832977295,1.0569655895233154
24.301,1.3724550008773804,1.0669643878936768
24.401,1.3824537992477417,1.0769630670547485
24.502,1.392452597618103,1.0869617462158203
24.598,1.402451515197754,1.096960425376892
24.706,1.4124503135681152,1.1069592237472534
24.802,1.4224491119384766,1.1169579029083252
24.902,1.432447910308838,1.126956582069397
25.002,1.4424468278884888,1.1369552612304688
25.102,1.45244562625885,1.1469539403915405
25.202,1.4624444246292114,1.1569526195526123
25.301,1.4724433422088623,1.1669514179229736
25.402,1.4824421405792236,1.1769500970840454
25.501,1.492440938949585,1.1869487762451172
25.6,1.5024397373199463,1.196947455406189
25.7,1.5124385356903076,1.2069461345672607
25.801,1.5224374532699585,1.2169448137283325
25.904,1.5324362516403198,1.2269434928894043
26,1.5424350500106812,1.2369422912597656
26.102,1.552433967590332,1.2469409704208374
26.194,1.5624327659606934,1.2569396495819092
26.301,1.5724315643310547,1.266938328742981
26.402,1.582430362701416,1.2769370079040527
26.503,1.592429280281067,1.2869356870651245
26.6,1.6024280786514282,1.2969344854354858
26.701999999999998,1.6124268770217896,1.3069331645965576
26.801,1.6224256753921509,1.3169318437576294
26.902,1.6324245929718018,1.3269305229187012
27.002,1.642423391342163,1.336929202079773
27.102,1.6524221897125244,1.3469278812408447
27.201,1.6624211072921753,1.356926679611206
27.302,1.6724199056625366,1.3669253587722778
27.402,1.682418704032898,1.3769240379333496
27.502,1.6924175024032593,1.3869227170944214
27.601,1.7024164199829102,1.3969213962554932
27.701999999999998,1.7124152183532715,1.4069201946258545
27.802,1.7224140167236328,1.4169188737869263
27.9,1.7324128150939941,1.426917552947998
28.002,1.7424116134643555,1.4369162321090698
28.102,1.7524105310440063,1.4469149112701416
28.202,1.7624093294143677,1.4569135904312134
28.303,1.772408127784729,1.4669122695922852
28.401,1.7824070453643799,1.4769110679626465
28.485,1.7924058437347412,1.4869097471237183
28.602,1.8024046421051025,1.49690842628479
28.701999999999998,1.8124035596847534,1.5069071054458618
28.802,1.8224023580551147,1.5169059038162231
28.893,1.832401156425476,1.526904582977295
29.002,1.8423999547958374,1.5369032621383667
29.089,1.8523988723754883,1.5469019412994385
29.202,1.8623976707458496,1.5569006204605103
29.301,1.872396469116211,1.566899299621582
29.4,1.8823952674865723,1.5768979787826538
29.502,1.8923940658569336,1.5868966579437256
29.601,1.902392864227295,1.5968953371047974
29.701999999999998,1.9123917818069458,1.6068940162658691
29.803,1.9223905801773071,1.616892695426941
29.902,1.9323893785476685,1.6268913745880127
29.995,1.9423881769180298,1.636890172958374
30.102,1.9523870944976807,1.6468888521194458
30.2,1.962385892868042,1.6568875312805176
30.302,1.9723846912384033,1.6668862104415894
30.403,1.9823834896087646,1.6768848896026611
30.502,1.992382287979126,1.686883568763733
30.602,2.0023810863494873,1.6968823671340942
30.701999999999998,2.0123801231384277,1.706881046295166
30.793,2.022378921508789,1.7168797254562378
30.902,2.0323777198791504,1.7268784046173096
31,2.0423765182495117,1.7368770837783813
31.101,2.052375316619873,1.7468757629394531
31.196,2.0623741149902344,1.7568745613098145
31.311,2.0723729133605957,1.7668731212615967
31.402,2.082371711730957,1.776871919631958
31.501,2.0923707485198975,1.7868705987930298
31.598,2.102369546890259,1.7968692779541016
31.701999999999998,2.11236834526062,1.8068679571151733
31.802,2.1223671436309814,1.8168666362762451
31.901,2.1323659420013428,1.826865315437317
32.002,2.142364740371704,1.8368641138076782
32.102,2.1523635387420654,1.8468626737594604
32.202,2.1623623371124268,1.8568614721298218
32.302,2.172361135482788,1.8668601512908936
32.4,2.1823599338531494,1.8768588304519653
32.502,2.19235897064209,1.886857509613037
32.603,2.202357769012451,1.8968563079833984
32.697,2.2123565673828125,1.9068548679351807
32.801,2.222355365753174,1.916853666305542
32.898,2.232354164123535,1.9268523454666138
33.002,2.2423529624938965,1.9368510246276855
33.102,2.252351999282837,1.9468497037887573
33.202,2.2623507976531982,1.956848382949829
33.301,2.2723495960235596,1.9668471813201904
33.402,2.282348394393921,1.9768458604812622
33.501,2.2923471927642822,1.986844539642334
33.602,2.3023459911346436,1.9968432188034058
33.701,2.312344789505005,2.0068418979644775
33.8,2.3223438262939453,2.016840696334839
33.902,2.3323426246643066,2.026839256286621
33.997,2.342341423034668,2.0368380546569824
34.1,2.3523402214050293,2.0468368530273438
34.202,2.3623390197753906,2.056835412979126
34.3,2.3722920417785645,2.0667834281921387
34.402,2.382268190383911,2.0767176151275635
34.502,2.3922479152679443,2.086663246154785
34.602,2.4022216796875,2.0966153144836426
34.702,2.4121949672698975,2.1065731048583984
34.8,2.422166109085083,2.116527795791626
34.912,2.432141065597534,2.1264901161193848
35.001,2.4421162605285645,2.136460065841675
35.1,2.4521031379699707,2.146442174911499
35.202,2.4620907306671143,2.1564249992370605
35.3,2.472078323364258,2.166407346725464
35.402,2.4820659160614014,2.1763899326324463
35.502,2.492053270339966,2.186372995376587
35.602,2.502040386199951,2.1963560581207275
35.701,2.5120275020599365,2.206339120864868
35.802,2.522014856338501,2.2163214683532715
35.901,2.5320022106170654,2.226304531097412
36.002,2.541990041732788,2.2362875938415527
36.1,2.5519778728485107,2.2462708950042725
36.197,2.5619659423828125,2.256253957748413
36.3,2.5719540119171143,2.2662367820739746
36.412,2.581942319869995,2.2762198448181152
36.501,2.591930627822876,2.286203145980835
36.602,2.601919174194336,2.296186685562134
36.702,2.611907958984375,2.3061702251434326
36.8,2.621896743774414,2.3161535263061523
36.902,2.631885528564453,2.326137065887451
